-10.361
-10.358
-10.357
-10.356
-10.355
-10.353
-10.349
-10.344
-10.342
-10.338
-10.338
-10.34
-10.343
-10.345
-10.344
-10.344
-10.345
-10.346
-10.343
-10.345
-10.346
-10.347
-10.345
-10.344
-10.344
-10.342
-10.345
-10.348
-10.354
-10.358
-10.359
-10.358
-10.355
-10.365
-10.369
-10.367
-10.361
-10.356
-10.356
-10.355
-10.353
-10.353
-10.353
-10.353
-10.357
-10.359
-10.36
-10.358
-10.352
-10.347
-10.343
-10.343
-10.346
-10.349
-10.352
-10.352
-10.35
-10.349
-10.347
-10.347
-10.348
-10.348
-10.349
-10.35
-10.351
-10.354
-10.354
-10.355
-10.355
-10.353
-10.354
-10.355
-10.354
-10.351
-10.351
-10.349
-10.349
-10.35
-10.349
-10.35
-10.352
-10.354
-10.356
-10.36
-10.368
-10.372
-10.367
-10.364
-10.36
-10.356
-10.353
-10.349
-10.345
-10.347
-10.352
-10.352
-10.356
-10.356
-10.352
-10.356
-10.36
-10.367
-10.365
-10.362
-10.361
-10.36
-10.36
-10.358
-10.356
-10.353
-10.353
-10.353
-10.354
-10.363
-10.377
-10.377
-10.369
-10.363
-10.357
-10.355
-10.349
-10.344
-10.343
-10.347
-10.346
-10.35
-10.351
-10.351
-10.353
-10.355
-10.358
-10.353
-10.35
-10.348
-10.348
-10.347
-10.348
-10.35
-10.355
-10.357
-10.359
-10.362
-10.364
-10.363
-10.362
-10.362
-10.362
-10.359
-10.355
-10.355
-10.355
-10.352
-10.35
-10.349
-10.349
-10.347
-10.347
-10.345
-10.345
-10.342
-10.343
-10.345
-10.347
-10.348
-10.352
-10.353
-10.357
-10.359
-10.36
-10.361
-10.362
-10.362
-10.361
-10.362
-10.359
-10.358
-10.358
-10.359
-10.358
-10.358
-10.359
-10.359
-10.357
-10.355
-10.354
-10.352
-10.352
-10.352
-10.355
-10.359
-10.361
-10.359
-10.359
-10.359
-10.357
-10.359
-10.358
-10.357
-10.359
-10.36
-10.36
-10.36
-10.358
-10.361
-10.358
-10.357
-10.359
-10.359
-10.357
-10.361
-10.363
-10.361
-10.366
-10.376
-10.375
-10.371
-10.365
-10.362
-10.362
-10.365
-10.367
-10.363
-10.368
-10.368
-10.37
-10.376
-10.386
-10.388
-10.38
-10.371
-10.359
-10.353
-10.349
-10.347
-10.35
-10.35
-10.35
-10.354
-10.356
-10.36
-10.364
-10.365
-10.365
-10.364
-10.362
-10.359
-10.358
-10.357
-10.357
-10.357
-10.352
-10.351
-10.35
-10.353
-10.357
-10.357
-10.356
-10.359
-10.362
-10.363
-10.362
-10.362
-10.361
-10.363
-10.37
-10.382
-10.38
-10.373
-10.366
-10.358
-10.357
-10.355
-10.348
-10.349
-10.349
-10.348
-10.35
-10.353
-10.358
-10.36
-10.361
-10.365
-10.371
-10.371
-10.37
-10.367
-10.367
-10.366
-10.366
-10.361
-10.359
-10.359
-10.359
-10.362
-10.374
-10.379
-10.376
-10.374
-10.371
-10.37
-10.366
-10.364
-10.364
-10.363
-10.364
-10.363
-10.361
-10.359
-10.357
-10.354
-10.356
-10.356
-10.362
-10.368
-10.367
-10.365
-10.365
-10.363
-10.363
